isTestnet,nativeChainId,chainKey,chainName,environment,chainLayer,chainStack,currency,decimals,cgId,cmcId,eid,endpointV2,endpointV2View,executor,lzExecutor,sendUln302,receiveUln302,blockedMessageLib
false,1,ethereum,ethereum,mainnet,1,0,ETH,18,ethereum,1027,30101,0x1a44076050125825900e736c501f859c50fE728c,0x8FAFC84cAeA1Cef8475cb5CB344658D160c9CE0b,0x173272739Bd7Aa6e4e214714048a9fE699453059,0xbF2E102Fb382d6EC52823C8F81A45e9Caa951320,0xbB2Ea70C9E858123480642Cf96acbcCE1372dCe1,0xc02Ab410f0734EFa3F14628780e6e695156024C2,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,10,optimism,optimism,mainnet,2,1,ETH,18,ethereum,1027,30111,0x1a44076050125825900e736c501f859c50fE728c,0xECEE8B581960634aF89f467AE624Ff468a9Db14B,0x2D2ea0697bdbede3F01553D2Ae4B8d0c486B666e,0xb02763373589c440Ed6ff32f47cf4b81CA285D01,0x1322871e4ab09Bc7f5717189434f97bBD9546e95,0x3c4962Ff6258dcfCafD23a814237B7d6Eb712063,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,14,flare,flare,mainnet,1,3,FLR,18,,7950,30295,0x1a44076050125825900e736c501f859c50fE728c,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,25,cronosevm,cronosevm,mainnet,1,0,CRO,18,,3635,30359,0x3A73033C0b1407574C76BdBAc67f126f6b4a9AA9,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0x2BF2f59d2E318Bb03C8956E7BC4c3E6c28Bd0fC2,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0xc1B621b18187F74c8F6D52a6F709Dd2780C09821,0xf540d892bc671f08e0b1c5b61185c53c2211e8f7
false,30,rootstock,rootstock,mainnet,1,0,RBTC,18,rootstock,,30333,0xcb566e3B6934Fa77258d68ea18E931fa75e1aaAa,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x19a642a780f4cfc27c12c8ac79e586b5007ba8c5
false,37,xpla,xpla,mainnet,1,0,XPLA,18,,22359,30216,0x1a44076050125825900e736c501f859c50fE728c,0x5EB6b3Db915d29fc624b8a0e42AC029e36a1D86B,0x148f693af10ddfaE81cDdb36F4c93B31A90076e1,0x8DD9197E51dC6082853aD71D35912C53339777A7,0xF622DFb40bf7340DBCf1e5147D6CFD95d7c5cF1F,0x6167caAb5c3DA63311186db4D4E2596B20f557ec,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,40,telos,telos,mainnet,1,0,TLOS,18,telos,4660,30199,0x1a44076050125825900e736c501f859c50fE728c,0xF08f13c080fcc530B1C21DE827C27B7b66874DDc,0x1785c94d31E3E3Ab1079e7ca8a9fbDf33EEf9dd5,0x53490de975969B34E537E541E19F26b15e368895,0x0BcAC336466ef7F1e0b5c184aAB2867C108331aF,0x8F76bAcC52b5730c1f1A2413B8936D4df12aF4f6,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,50,xdc,xdc,mainnet,1,0,XDC,18,,2634,30365,0xcb566e3B6934Fa77258d68ea18E931fa75e1aaAa,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x26463a4af811c256f669524ec2dc1ba7e7a83c37
false,56,bsc,bsc,mainnet,1,0,BNB,18,binancecoin,1839,30102,0x1a44076050125825900e736c501f859c50fE728c,0x40B36b785A6872b40Cd6957Ce211E515E1be1081,0x3ebD570ed38B1b3b4BC886999fcF507e9D584859,0x821A99C061C00f6C9da0302AAec348945Ba40284,0x9F8C645f2D0b2159767Bd6E0839DE4BE49e823DE,0xB217266c3A98C8B2709Ee26836C98cf12f6cCEC1,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,66,okx,okx,mainnet,1,0,OKT,18,,8267,30155,0x1a44076050125825900e736c501f859c50fE728c,0xCd3207826Cf70d48B74140aBDfB4bF5598B2CceD,0x1658766898B42547297A429a51FDea03BC4a863F,0x89D3F96Cf0E2aE22Cc88f8caCA1ee7bB622b5E68,0x7807888fAC5c6f23F6EeFef0E6987DF5449C1BEb,0x51Ae634318E7191C7ffc5778E2D9f860e1e60361,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,81,joc,joc,mainnet,1,0,JOC,18,japan-open-chain,,30285,0x1a44076050125825900e736c501f859c50fE728c,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,82,meter,meter,mainnet,1,0,MTR,18,meter-stable,6627,30176,0xef02BacD67C0AB45510927749009F6B9ffCE0631,0xCADf62C0E78C82C97bDB17c68777B3Ce2482E40e,0x27b7Bf5f95c2DD6Bc07Ce4ed8598b20Fb73fF5c1,0x8856eE4f4e352487a099BA83A148F0E82bc54229,0xD721315eB3d2e7e8cFDfC7d82C02a1DCe144f8E4,0xffA387da7E7c2d444A78cd9ebcfA89AfBF980d71,0x5250cd435254987de4cb824ec7363507461efd84
false,88,tomo,tomo,mainnet,1,0,TOMO,18,tomochain,2570,30196,0x1a44076050125825900e736c501f859c50fE728c,0xCFf08a35A5f27F306e2DA99ff198dB90f13DEF77,0x2d24207F9C1F77B2E08F2C3aD430da18e355CF66,0xA09dB5142654e3eB5Cf547D66833FAe7097B21C3,0x6f1686189f32e78f1D83e7c6Ed433FCeBc3A5B51,0x7004396C99D5690da76A7C59057C5f3A53e01704,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,100,gnosis,gnosis,mainnet,1,0,DAI,18,dai,4943,30145,0x1a44076050125825900e736c501f859c50fE728c,0xe70cA542A9f2D932aD34efE3a681D83828452666,0x38340337f9ADF5D76029Ab3A667d34E5a032F7BA,0x2F0788fFbf8fCa58B2ea10c05F0CA9931ffC8978,0x3C156b1f625D2B4E004D43E91aC2c3a719C29c7B,0x9714Ccf1dedeF14BaB5013625DB92746C1358cb4,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,122,fuse,fuse,mainnet,2,0,FUSE,18,fuse-network-token,5634,30138,0x1a44076050125825900e736c501f859c50fE728c,0x28A5536cA9F36c45A9d2AC8d2B62Fc46Fde024B6,0xc905E74BEb8229E258c3C6E5bC0D6Cc54C534688,0x07245eEa05826F5984c7c3C8F478b04892e4df89,0x2762409Baa1804D94D8c0bCFF8400B78Bf915D5B,0xB12514e226E50844E4655696c92c0c36B8A53141,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,130,unichain,unichain,mainnet,2,1,ETH,18,ethereum,1027,30320,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,137,polygon,polygon,mainnet,2,0,MATIC,18,polygon-ecosystem-token,28321,30109,0x1a44076050125825900e736c501f859c50fE728c,0x1Bef2d7C5c60fD826Cc1b1f29cA357Af2d0Ae2c6,0xCd3F213AD101472e1713C72B1697E727C803885b,0xe25741bda30bb79a66ADf656E7f2D3f0C4fb3191,0x6c26c61a97006888ea9E4FA36584c7df57Cd9dA3,0x1322871e4ab09Bc7f5717189434f97bBD9546e95,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,146,sonic,sonic,mainnet,1,0,S,18,sonic-3,32684,30332,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,148,shimmer,shimmer,mainnet,2,0,SMR,18,shimmer,,30230,0x148f693af10ddfaE81cDdb36F4c93B31A90076e1,0x763BfcE1Ed335885D0EeC1F182fE6E6B85BAbC92,0x868a44F9d9F09331da425539a174a2128b85D672,0xFD5f54062D0caFda9144A7721d9971710B3D0C5e,0xD4a903930f2c9085586cda0b11D9681EECb20D2f,0xb21f945e8917c6Cd69FcFE66ac6703B90f7fe004,0x3091ca3aee13e16c051b03b282163e565296464c
false,169,manta,manta,mainnet,2,1,ETH,18,ethereum,1027,30217,0x1a44076050125825900e736c501f859c50fE728c,0xF622DFb40bf7340DBCf1e5147D6CFD95d7c5cF1F,0x8DD9197E51dC6082853aD71D35912C53339777A7,0xe767e048221197A2b590CeB5C63C3AAD8ebf87eA,0xD1654C656455E40E2905E96b6B91088AC2B362a2,0xC1EC25A9e8a8DE5Aa346f635B33e5B74c4c081aF,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,196,xlayer,xlayer,mainnet,1,0,OKB,18,okb,3897,30274,0x1a44076050125825900e736c501f859c50fE728c,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,204,opbnb,opbnb,mainnet,2,1,BNB,18,binancecoin,1839,30202,0x1a44076050125825900e736c501f859c50fE728c,0xbBDd27544348636a3FeBe51Df7531Cc1726f3c8B,0xACbD57daAafb7D9798992A7b0382fc67d3E316f3,0x2F64656569c098fdfb0bD0ab2f3616005E295810,0x44289609cc6781fa2C665796b6c5AAbf9FFceDC5,0x9c9e25F9fC4e8134313C2a9f5c719f5c9F4fbD95,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,232,lens,lens,mainnet,2,0,GHO,18,gho,23508,30373,0x5c6cfF4b7C49805F8295Ff73C204ac83f3bC4AE7,0x52fFEeaE5Ffa89D4b31c72F87ead3699FCB79e40,0x553313dB58dEeFa3D55B1457D27EAB3Fe5EC87E8,0xcaeB82549Ff641C4aF73505a137B5BeD06FEaf64,0x01047601DB5E63b1574aae317BAd9C684E3C9056,0x9AB633555E460C01f8c7b8ab24C88dD4986dD5A1,0x3258287147fb7887d8a643006e26e19368057377
false,239,tac,tac,mainnet,1,0,TAC,18,,37338,30377,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,250,fantom,fantom,mainnet,1,0,FTM,18,fantom,32684,30112,0x1a44076050125825900e736c501f859c50fE728c,0x2D45675B4075563d6f4dDf0181Aa8B38Bf1B0E91,0x2957eBc0D2931270d4a539696514b047756b3056,0x83e72DA23b533b2083eD007223a491ba7EC3CcBe,0xC17BaBeF02a937093363220b0FB57De04A535D5E,0xe1Dd69A2D08dF4eA6a30a91cC061ac70F98aAbe3,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,252,fraxtal,fraxtal,mainnet,2,1,FRAX,18,frax-share,6953,30255,0x1a44076050125825900e736c501f859c50fE728c,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0x306B9a8953B9462F8b826e6768a93C8EA7454965,0x377530cdA84DFb2673bF4d145DCF0C4D7fdcB5b6,0x8bC1e36F015b9902B54b1387A4d733cebc2f5A4e,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,291,orderly,orderly,mainnet,2,1,ETH,18,ethereum,1027,30213,0x1a44076050125825900e736c501f859c50fE728c,0xeDf930Cd8095548f97b21ec4E2dE5455a7382f04,0x1aCe9DD1BC743aD036eF2D92Af42Ca70A1159df5,0xe9AE261D3aFf7d3fCCF38Fa2d612DD3897e07B2d,0x5B23E2bAe5C5f00e804EA2C4C9abe601604378fa,0xCFf08a35A5f27F306e2DA99ff198dB90f13DEF77,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,295,hedera,hedera,mainnet,1,0,HBAR,8,hedera-hashgraph,4642,30316,0x3A73033C0b1407574C76BdBAc67f126f6b4a9AA9,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0xc1B621b18187F74c8F6D52a6F709Dd2780C09821,0xf540d892bc671f08e0b1c5b61185c53c2211e8f7
false,324,zksync,zksync,mainnet,2,0,ETH,18,ethereum,1027,30165,0xd07C30aF3Ff30D96BDc9c6044958230Eb797DDBF,0x15a95848317CAAf5b83BfA1603497CdC20Fb84C1,0x664e390e672A811c12091db8426cBb7d68D5D8A6,0x2Ce5f0d1Bfcb5b86ff94C2C580Ab65459e004D43,0x07fD0e370B49919cA8dA0CE842B8177263c0E12c,0x04830f6deCF08Dec9eD6C3fCAD215245B78A59e1,0x0fddfc529b5912e1cbe38ccedf8e226566e596d3
false,388,cronoszkevm,cronoszkevm,mainnet,2,0,zkCRO,18,,3635,30360,0x5c6cfF4b7C49805F8295Ff73C204ac83f3bC4AE7,0x52fFEeaE5Ffa89D4b31c72F87ead3699FCB79e40,0x553313dB58dEeFa3D55B1457D27EAB3Fe5EC87E8,0xcaeB82549Ff641C4aF73505a137B5BeD06FEaf64,0x01047601DB5E63b1574aae317BAd9C684E3C9056,0x9AB633555E460C01f8c7b8ab24C88dD4986dD5A1,0x3258287147fb7887d8a643006e26e19368057377
false,432,converge,converge,mainnet,1,2,ETH,18,ethereum,1027,30400,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,480,worldchain,worldchain,mainnet,2,1,ETH,18,ethereum,1027,30319,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,484,camp,camp,mainnet,1,0,CAMP,18,,,30381,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,592,astar,astar,mainnet,2,0,ASTR,18,astar,12885,30210,0x1a44076050125825900e736c501f859c50fE728c,0x62b2Ff8D0F725f5529F277F115084EBf9B4A5FAA,0x3C5575898f59c097681d1Fc239c2c6Ad36B7b41c,0x1b8ec4C50b0905334f6F73D1C1a64bA6e15BDaB8,0x30C3074669d866933db74DF1Fbe4b3703e6ec139,0xF08f13c080fcc530B1C21DE827C27B7b66874DDc,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,747,flow,flow,mainnet,2,0,FLOW,18,,4558,30336,0xcb566e3B6934Fa77258d68ea18E931fa75e1aaAa,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x26463a4af811c256f669524ec2dc1ba7e7a83c37
false,957,lyra,lyra,mainnet,2,1,ETH,18,ethereum,1027,30311,0xcb566e3B6934Fa77258d68ea18E931fa75e1aaAa,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x26463a4af811c256f669524ec2dc1ba7e7a83c37
false,964,subtensorevm,subtensorevm,mainnet,1,0,TAO,18,,22974,30374,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,999,hyperliquid,hyperliquid,mainnet,1,0,HYPE,18,,32196,30367,0x3A73033C0b1407574C76BdBAc67f126f6b4a9AA9,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0x306B9a8953B9462F8b826e6768a93C8EA7454965,0xfd76d9CB0Bac839725aB79127E7411fe71b1e3CA,0x7cacBe439EaD55fa1c22790330b12835c6884a91,0xf540d892bc671f08e0b1c5b61185c53c2211e8f7
false,1030,conflux,conflux,mainnet,1,0,CFX,18,conflux-token,7334,30212,0x1a44076050125825900e736c501f859c50fE728c,0x367766BD34572400C7a49B65F56efd5a4707A069,0x07Dd1bf9F684D81f59B6a6760438d383ad755355,0x3E9a1d9aC31B703Ac86874395a2410e123902AE9,0xb360A579Dc6f77d6a3E8710A9d983811129C428d,0x16Cc4EF7c128d7FEa96Cf46FFD9dD20f76170347,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1088,metis,metis,mainnet,2,1,METIS,18,metis-token,9640,30151,0x1a44076050125825900e736c501f859c50fE728c,0x810c1d4A310F2d906e47e7D3DF1F1d55B367ed6f,0xE6AB3B3E632f3C65c3cb4c250DcC42f5E915A1cf,0xc1b85974F7c2F0Ccb01d763F4a34BFB41a33D612,0x63e39ccB510926d05a0ae7817c8f1CC61C5BdD6c,0x5539Eb17a84E1D59d37C222Eb2CC4C81b502D1Ac,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1101,zkevm,zkpolygon,mainnet,2,0,ETH,18,ethereum,1027,30158,0x1a44076050125825900e736c501f859c50fE728c,0xbe0d08a85EeBFCC6eDA0A843521f7CBB1180D2e2,0xbE4fB271cfB7bcbB47EA9573321c7bfe309fc220,0x7eb3f67C1d501872295bC847a1346cB839D3b00f,0x28B6140ead70cb2Fb669705b3598ffB4BEaA060b,0x581b26F362AD383f7B51eF8A165Efa13DDe398a4,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1116,coredao,coredao,mainnet,1,0,CORE,18,coredaoorg,23254,30153,0x1a44076050125825900e736c501f859c50fE728c,0xF08f13c080fcc530B1C21DE827C27B7b66874DDc,0x1785c94d31E3E3Ab1079e7ca8a9fbDf33EEf9dd5,0x53490de975969B34E537E541E19F26b15e368895,0x0BcAC336466ef7F1e0b5c184aAB2867C108331aF,0x8F76bAcC52b5730c1f1A2413B8936D4df12aF4f6,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1135,lisk,lisk,mainnet,2,1,ETH,18,ethereum,1027,30321,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,1284,moonbeam,moonbeam,mainnet,1,0,GLMR,18,moonbeam,6836,30126,0x1a44076050125825900e736c501f859c50fE728c,0x125BD5c6C5066dcb4BB448b6eA8b9234Ed60e160,0xEC0906949f88f72bF9206E84764163e24a56a499,0x05B52859Adb077a7b7D6277a512aEfEFbaDDc9C8,0xeac136456d078bB76f59DCcb2d5E008b31AfE1cF,0x2F4C6eeA955e95e6d65E08620D980C0e0e92211F,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1285,moonriver,moonriver,mainnet,1,0,MOVR,18,moonriver,9285,30167,0x1a44076050125825900e736c501f859c50fE728c,0x87794d2f64e076694a153aFdb12cA62eb9C2ea5B,0x1E1E9A04735B9ca509eF8a46255f5104C10C6e99,0xb7e97ad5661134185Fe608b2A31fe8cEf2147Ba9,0x1BAcC2205312534375c8d1801C27D28370656cFf,0xe8BAa65CeD8E46DA43520375Af6fAbC31D7bCb8B,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1300,glue,glue,mainnet,2,0,MATIC,18,polygon-ecosystem-token,28321,30342,0xcb566e3B6934Fa77258d68ea18E931fa75e1aaAa,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0x15e51701F245F6D5bd0FEE87bCAf55B0841451B3,0xfd76d9CB0Bac839725aB79127E7411fe71b1e3CA,0x26463a4af811c256f669524ec2dc1ba7e7a83c37
false,1329,sei,sei,mainnet,1,0,SEI,18,sei-network,23149,30280,0x1a44076050125825900e736c501f859c50fE728c,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0xc097ab8CD7b053326DFe9fB3E3a31a0CCe3B526f,0x4208D6E27538189bB48E603D6123A94b8Abe0A0b,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1480,islander,islander,mainnet,1,0,VANA,18,,34619,30330,0xcb566e3B6934Fa77258d68ea18E931fa75e1aaAa,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x26463a4af811c256f669524ec2dc1ba7e7a83c37
false,1514,story,story,mainnet,2,0,IP,18,story-2,35626,30364,0x3A73033C0b1407574C76BdBAc67f126f6b4a9AA9,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0x41Bdb4aa4A63a5b2Efc531858d3118392B1A1C3d,0x306B9a8953B9462F8b826e6768a93C8EA7454965,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0xc1B621b18187F74c8F6D52a6F709Dd2780C09821,0xf540d892bc671f08e0b1c5b61185c53c2211e8f7
false,1559,tenet,tenet,mainnet,1,0,TENET,18,tenet-1b000f7b-59cb-4e06-89ce-d62b32d362b9,24892,30173,0x1a44076050125825900e736c501f859c50fE728c,0x20E48549D5269e9EA5D7347a915F71AcFE88E52d,0xB12514e226E50844E4655696c92c0c36B8A53141,0x1A40Cd69966222b2FAec9B1b58e215d49d093A08,0x1785c94d31E3E3Ab1079e7ca8a9fbDf33EEf9dd5,0x16909F77E57CDaaB7BE0fbDF12b6A77d99541605,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1625,gravity,gravity,mainnet,2,2,G,18,,,30294,0x1a44076050125825900e736c501f859c50fE728c,0x4514FC667a944752ee8A29F544c1B20b1A315f25,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0x1ccbf0db9c192d969de57e25b3ff09a25bb1d862
false,1729,reya,reya,mainnet,2,2,ETH,18,ethereum,1027,30313,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,1868,soneium,soneium,mainnet,2,1,ETH,18,ethereum,1027,30340,0x4bcb6a963a9563c33569d7a512d35754221f3a19,0x76111DE813F83AAAdBD62773Bf41247634e2319a,0xAE3C661292bb4D0AEEe0588b4404778DF1799EE6,0x7D8A496469dcEDa40832CF4d7663ccFbcC4784E3,0x50351C9dA75CCC6d8Ea2464B26591Bb4bd616dD5,0x364B548d8e6DB7CA84AaAFA54595919eCcF961eA,0xe71ed82cb15850147e9886b770d251bf4c807da4
false,1890,lightlink,lightlink,mainnet,2,0,ETH,18,ethereum,1027,30309,0x6F475642a6e85809B1c36Fa62763669b1b48DD5B,0xAaB5A48CFC03Efa9cC34A2C1aAcCCB84b4b770e4,0xcCE466a522984415bC91338c232d98869193D46e,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0xC39161c743D0307EB9BCc9FEF03eeb9Dc4802de7,0xe1844c5D63a9543023008D332Bd3d2e6f1FE1043,0xc1ce56b2099ca68720592583c7984cab4b6d7e7a
false,1923,swell,swell,mainnet,2,1,ETH,18,ethereum,1027,30335,0xcb566e3B6934Fa77258d68ea18E931fa75e1aaAa,0x2367325334447C5E1E0f1b3a6fB947b262F58312,0xa20DB4Ffe74A31D17fc24BD32a7DD7555441058e,0x4b80F7d25c451D204b1C93D9bdf2aB3B04f3EA4a,0xc1B621b18187F74c8F6D52a6F709Dd2780C09821,0x377530cdA84DFb2673bF4d145DCF0C4D7fdcB5b6,0x26463a4af811c256f669524ec2dc1ba7e7a83c37
